Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2913","Oilcrops","2018","2018","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2913","Oilcrops","2019","2019","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2913","Oilcrops","2020","2020","1000 tonnes","2","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2010","2010","1000 tonnes","13","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2011","2011","1000 tonnes","16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2012","2012","1000 tonnes","14","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2013","2013","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2014","2014","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2015","2015","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2016","2016","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2017","2017","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2018","2018","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2019","2019","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2914","Vegetable Oils","2020","2020","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2010","2010","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2011","2011","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2012","2012","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2013","2013","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2014","2014","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2015","2015","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2016","2016","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2017","2017","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2018","2018","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2019","2019","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2918","Vegetables","2020","2020","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2010","2010","1000 tonnes","49","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2011","2011","1000 tonnes","37","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2012","2012","1000 tonnes","59","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2013","2013","1000 tonnes","78","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2014","2014","1000 tonnes","69","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2919","Fruits - Excluding Wine","2015","2015","1000 tonnes","30","E","Estimated value"
